result,borough,inspection_month,inspection_year,inspection_daytime,covid_yn,prcp,snow,snwd,tmin,tmax,inspection_result,avg_temp,feeling,prcp_yn,snow_yn,snwd_yn
Passed,Bronx,Dec,2021,Morning,1,0,0,0,2.2,6.1,0,4.15,Cold,0,0,0
Rat Activity,Queens,Dec,2021,Afternoon,1,0,0,0,2.2,6.1,1,4.15,Cold,0,0,0
Passed,Staten Island,Dec,2021,Morning,1,0,0,0,2.2,6.1,0,4.15,Cold,0,0,0
Rat Activity,Brooklyn,Dec,2021,Morning,1,1,0,0,1.1,5.6,1,3.3499999999999996,Cold,1,0,0
Rat Activity,Brooklyn,Dec,2021,Afternoon,1,1,0,0,1.1,5.6,1,3.3499999999999996,Cold,1,0,0
Rat Activity,Manhattan,Dec,2021,Morning,1,1,0,0,1.1,5.6,1,3.3499999999999996,Cold,1,0,0
Rat Activity,Bronx,Dec,2021,Afternoon,1,1,0,0,1.1,5.6,1,3.3499999999999996,Cold,1,0,0
Rat Activity,Bronx,Dec,2021,Morning,1,1,0,0,1.1,5.6,1,3.3499999999999996,Cold,1,0,0
Rat Activity,Manhattan,Dec,2021,Afternoon,1,1,0,0,1.1,5.6,1,3.3499999999999996,Cold,1,0,0
Passed,Bronx,Dec,2021,Morning,1,1,0,0,1.1,5.6,0,3.3499999999999996,Cold,1,0,0
Passed,Queens,Dec,2021,Morning,1,1,0,0,1.1,5.6,0,3.3499999999999996,Cold,1,0,0
Passed,Brooklyn,Dec,2021,Morning,1,1,0,0,1.1,5.6,0,3.3499999999999996,Cold,1,0,0
Passed,Staten Island,Dec,2021,Afternoon,1,1,0,0,1.1,5.6,0,3.3499999999999996,Cold,1,0,0
Rat Activity,Queens,Dec,2021,Morning,1,1,0,0,1.1,5.6,1,3.3499999999999996,Cold,1,0,0
Passed,Manhattan,Dec,2021,Morning,1,1,0,0,1.1,5.6,0,3.3499999999999996,Cold,1,0,0
Passed,Manhattan,Dec,2021,Afternoon,1,1,0,0,1.1,5.6,0,3.3499999999999996,Cold,1,0,0
Passed,Brooklyn,Dec,2021,Afternoon,1,1,0,0,1.1,5.6,0,3.3499999999999996,Cold,1,0,0
Passed,Bronx,Dec,2021,Afternoon,1,1,0,0,1.1,5.6,0,3.3499999999999996,Cold,1,0,0
Rat Activity,Queens,Dec,2021,Afternoon,1,1,0,0,1.1,5.6,1,3.3499999999999996,Cold,1,0,0
Passed,Queens,Dec,2021,Afternoon,1,1,0,0,1.1,5.6,0,3.3499999999999996,Cold,1,0,0
Rat Activity,Staten Island,Dec,2021,Afternoon,1,1,0,0,1.1,5.6,1,3.3499999999999996,Cold,1,0,0
Passed,Staten Island,Dec,2021,Morning,1,1,0,0,1.1,5.6,0,3.3499999999999996,Cold,1,0,0
Passed,Bronx,Dec,2021,Morning,1,0,0,0,-0.5,3.9,0,1.7,Cold,0,0,0
Passed,Bronx,Dec,2021,Afternoon,1,0,0,0,-0.5,3.9,0,1.7,Cold,0,0,0
Passed,Brooklyn,Dec,2021,Morning,1,0,0,0,-0.5,3.9,0,1.7,Cold,0,0,0
Rat Activity,Brooklyn,Dec,2021,Afternoon,1,0,0,0,-0.5,3.9,1,1.7,Cold,0,0,0
Rat Activity,Manhattan,Dec,2021,Morning,1,0,0,0,-0.5,3.9,1,1.7,Cold,0,0,0
Passed,Brooklyn,Dec,2021,Afternoon,1,0,0,0,-0.5,3.9,0,1.7,Cold,0,0,0
Rat Activity,Bronx,Dec,2021,Afternoon,1,0,0,0,-0.5,3.9,1,1.7,Cold,0,0,0
Rat Activity,Manhattan,Dec,2021,Afternoon,1,0,0,0,-0.5,3.9,1,1.7,Cold,0,0,0
Passed,Queens,Dec,2021,Morning,1,0,0,0,-0.5,3.9,0,1.7,Cold,0,0,0
Passed,Manhattan,Dec,2021,Morning,1,0,0,0,-0.5,3.9,0,1.7,Cold,0,0,0
Passed,Manhattan,Dec,2021,Afternoon,1,0,0,0,-0.5,3.9,0,1.7,Cold,0,0,0
Rat Activity,Brooklyn,Dec,2021,Morning,1,0,0,0,-0.5,3.9,1,1.7,Cold,0,0,0
Passed,Queens,Dec,2021,Afternoon,1,0,0,0,-0.5,3.9,0,1.7,Cold,0,0,0
Rat Activity,Bronx,Dec,2021,Morning,1,0,0,0,-0.5,3.9,1,1.7,Cold,0,0,0
Rat Activity,Queens,Dec,2021,Morning,1,0,0,0,-0.5,3.9,1,1.7,Cold,0,0,0
Rat Activity,Queens,Dec,2021,Afternoon,1,0,0,0,-0.5,3.9,1,1.7,Cold,0,0,0
Rat Activity,Brooklyn,Dec,2021,Night,1,0,0,0,-0.5,3.9,1,1.7,Cold,0,0,0
Passed,Brooklyn,Dec,2021,Night,1,0,0,0,-0.5,3.9,0,1.7,Cold,0,0,0
Rat Activity,Manhattan,Feb,2021,Morning,1,0.3,0,230,-3.2,1.7,1,-0.7500000000000001,Frozen,1,0,1
Passed,Manhattan,Feb,2021,Morning,1,0.3,0,230,-3.2,1.7,0,-0.7500000000000001,Frozen,1,0,1
Rat Activity,Manhattan,Feb,2021,Afternoon,1,0.3,0,230,-3.2,1.7,1,-0.7500000000000001,Frozen,1,0,1
Passed,Staten Island,Feb,2021,Morning,1,0.3,0,230,-3.2,1.7,0,-0.7500000000000001,Frozen,1,0,1
Passed,Manhattan,Feb,2021,Afternoon,1,0.3,0,230,-3.2,1.7,0,-0.7500000000000001,Frozen,1,0,1
Passed,Brooklyn,Feb,2021,Morning,1,0.3,0,230,-3.2,1.7,0,-0.7500000000000001,Frozen,1,0,1
Rat Activity,Bronx,Feb,2021,Morning,1,0.3,0,230,-3.2,1.7,1,-0.7500000000000001,Frozen,1,0,1
Rat Activity,Brooklyn,Feb,2021,Morning,1,0.3,0,230,-3.2,1.7,1,-0.7500000000000001,Frozen,1,0,1
Rat Activity,Brooklyn,Feb,2021,Afternoon,1,0.3,0,230,-3.2,1.7,1,-0.7500000000000001,Frozen,1,0,1
Rat Activity,Queens,Feb,2021,Morning,1,0.3,0,230,-3.2,1.7,1,-0.7500000000000001,Frozen,1,0,1
Passed,Queens,Feb,2021,Morning,1,0.3,0,230,-3.2,1.7,0,-0.7500000000000001,Frozen,1,0,1
Passed,Bronx,Feb,2021,Morning,1,0.3,0,230,-3.2,1.7,0,-0.7500000000000001,Frozen,1,0,1
Passed,Bronx,Feb,2021,Afternoon,1,0.3,0,230,-3.2,1.7,0,-0.7500000000000001,Frozen,1,0,1
Rat Activity,Bronx,Feb,2021,Afternoon,1,0.3,0,230,-3.2,1.7,1,-0.7500000000000001,Frozen,1,0,1
Rat Activity,Staten Island,Feb,2021,Morning,1,0.3,0,230,-3.2,1.7,1,-0.7500000000000001,Frozen,1,0,1
Passed,Staten Island,Feb,2021,Afternoon,1,0.3,0,230,-3.2,1.7,0,-0.7500000000000001,Frozen,1,0,1
Passed,Queens,Feb,2021,Afternoon,1,0.3,0,230,-3.2,1.7,0,-0.7500000000000001,Frozen,1,0,1
Passed,Brooklyn,Feb,2021,Afternoon,1,0.3,0,230,-3.2,1.7,0,-0.7500000000000001,Frozen,1,0,1
Rat Activity,Queens,Feb,2021,Morning,1,2.5,33,230,-3.2,0.6,1,-1.3,Frozen,1,1,1
Rat Activity,Bronx,Feb,2021,Afternoon,1,2.5,33,230,-3.2,0.6,1,-1.3,Frozen,1,1,1
Passed,Brooklyn,Feb,2021,Morning,1,2.5,33,230,-3.2,0.6,0,-1.3,Frozen,1,1,1
Rat Activity,Bronx,Feb,2021,Morning,1,2.5,33,230,-3.2,0.6,1,-1.3,Frozen,1,1,1
Rat Activity,Brooklyn,Feb,2021,Afternoon,1,2.5,33,230,-3.2,0.6,1,-1.3,Frozen,1,1,1
Rat Activity,Manhattan,Feb,2021,Morning,1,2.5,33,230,-3.2,0.6,1,-1.3,Frozen,1,1,1
Rat Activity,Manhattan,Feb,2021,Afternoon,1,2.5,33,230,-3.2,0.6,1,-1.3,Frozen,1,1,1
Passed,Queens,Feb,2021,Morning,1,2.5,33,230,-3.2,0.6,0,-1.3,Frozen,1,1,1
Rat Activity,Brooklyn,Feb,2021,Morning,1,2.5,33,230,-3.2,0.6,1,-1.3,Frozen,1,1,1
Passed,Manhattan,Feb,2021,Morning,1,2.5,33,230,-3.2,0.6,0,-1.3,Frozen,1,1,1
Passed,Bronx,Feb,2021,Afternoon,1,2.5,33,230,-3.2,0.6,0,-1.3,Frozen,1,1,1
Passed,Bronx,Feb,2021,Morning,1,2.5,33,230,-3.2,0.6,0,-1.3,Frozen,1,1,1
Passed,Brooklyn,Feb,2021,Afternoon,1,2.5,33,230,-3.2,0.6,0,-1.3,Frozen,1,1,1
Passed,Manhattan,Feb,2021,Afternoon,1,2.5,33,230,-3.2,0.6,0,-1.3,Frozen,1,1,1
Passed,Bronx,Feb,2021,Morning,1,0,0,200,-6.6,-1,0,-3.8,Frozen,0,0,1
Rat Activity,Bronx,Feb,2021,Morning,1,0,0,200,-6.6,-1,1,-3.8,Frozen,0,0,1
Rat Activity,Manhattan,Feb,2021,Afternoon,1,0,0,200,-6.6,-1,1,-3.8,Frozen,0,0,1
Passed,Brooklyn,Feb,2021,Afternoon,1,0,0,200,-6.6,-1,0,-3.8,Frozen,0,0,1
Passed,Brooklyn,Feb,2021,Morning,1,0,0,200,-6.6,-1,0,-3.8,Frozen,0,0,1
Rat Activity,Queens,Feb,2021,Morning,1,0,0,200,-6.6,-1,1,-3.8,Frozen,0,0,1
Rat Activity,Bronx,Feb,2021,Afternoon,1,0,0,200,-6.6,-1,1,-3.8,Frozen,0,0,1
Rat Activity,Manhattan,Feb,2021,Morning,1,0,0,200,-6.6,-1,1,-3.8,Frozen,0,0,1
Passed,Manhattan,Feb,2021,Morning,1,0,0,200,-6.6,-1,0,-3.8,Frozen,0,0,1
Passed,Manhattan,Feb,2021,Afternoon,1,0,0,200,-6.6,-1,0,-3.8,Frozen,0,0,1
Rat Activity,Brooklyn,Feb,2021,Morning,1,0,0,200,-6.6,-1,1,-3.8,Frozen,0,0,1
Rat Activity,Brooklyn,Feb,2021,Afternoon,1,0,0,200,-6.6,-1,1,-3.8,Frozen,0,0,1
Passed,Queens,Feb,2021,Morning,1,0,0,200,-6.6,-1,0,-3.8,Frozen,0,0,1
Passed,Staten Island,Feb,2021,Morning,1,0,0,200,-6.6,-1,0,-3.8,Frozen,0,0,1
Passed,Bronx,Feb,2021,Afternoon,1,0,0,200,-6.6,-1,0,-3.8,Frozen,0,0,1
Passed,Staten Island,Feb,2021,Afternoon,1,0,0,200,-6.6,-1,0,-3.8,Frozen,0,0,1
Passed,Manhattan,Feb,2021,Morning,1,20.8,0,150,1.1,10.6,0,5.85,Cold,1,0,1
Rat Activity,Brooklyn,Feb,2021,Morning,1,20.8,0,150,1.1,10.6,1,5.85,Cold,1,0,1
Passed,Queens,Feb,2021,Afternoon,1,20.8,0,150,1.1,10.6,0,5.85,Cold,1,0,1
Rat Activity,Queens,Feb,2021,Morning,1,20.8,0,150,1.1,10.6,1,5.85,Cold,1,0,1
Rat Activity,Manhattan,Feb,2021,Afternoon,1,20.8,0,150,1.1,10.6,1,5.85,Cold,1,0,1
Rat Activity,Bronx,Feb,2021,Morning,1,20.8,0,150,1.1,10.6,1,5.85,Cold,1,0,1
Passed,Queens,Feb,2021,Morning,1,20.8,0,150,1.1,10.6,0,5.85,Cold,1,0,1
Passed,Brooklyn,Feb,2021,Afternoon,1,20.8,0,150,1.1,10.6,0,5.85,Cold,1,0,1
Rat Activity,Manhattan,Feb,2021,Morning,1,20.8,0,150,1.1,10.6,1,5.85,Cold,1,0,1
Passed,Brooklyn,Feb,2021,Morning,1,20.8,0,150,1.1,10.6,0,5.85,Cold,1,0,1
Rat Activity,Brooklyn,Feb,2021,Afternoon,1,20.8,0,150,1.1,10.6,1,5.85,Cold,1,0,1
Passed,Bronx,Feb,2021,Morning,1,20.8,0,150,1.1,10.6,0,5.85,Cold,1,0,1
Passed,Manhattan,Feb,2021,Afternoon,1,20.8,0,150,1.1,10.6,0,5.85,Cold,1,0,1
Rat Activity,Bronx,Feb,2021,Afternoon,1,20.8,0,150,1.1,10.6,1,5.85,Cold,1,0,1
Passed,Staten Island,Feb,2021,Afternoon,1,20.8,0,150,1.1,10.6,0,5.85,Cold,1,0,1
Passed,Bronx,Feb,2021,Afternoon,1,20.8,0,150,1.1,10.6,0,5.85,Cold,1,0,1
Passed,Staten Island,Feb,2021,Morning,1,20.8,0,150,1.1,10.6,0,5.85,Cold,1,0,1
Rat Activity,Queens,Feb,2021,Afternoon,1,20.8,0,150,1.1,10.6,1,5.85,Cold,1,0,1
Passed,Manhattan,Feb,2021,Morning,1,0,0,80,-5.5,1.1,0,-2.2,Frozen,0,0,1
Passed,Brooklyn,Feb,2021,Morning,1,0,0,80,-5.5,1.1,0,-2.2,Frozen,0,0,1
Rat Activity,Manhattan,Feb,2021,Afternoon,1,0,0,80,-5.5,1.1,1,-2.2,Frozen,0,0,1
Rat Activity,Brooklyn,Feb,2021,Afternoon,1,0,0,80,-5.5,1.1,1,-2.2,Frozen,0,0,1
Rat Activity,Bronx,Feb,2021,Morning,1,0,0,80,-5.5,1.1,1,-2.2,Frozen,0,0,1
Passed,Staten Island,Feb,2021,Morning,1,0,0,80,-5.5,1.1,0,-2.2,Frozen,0,0,1
Rat Activity,Manhattan,Feb,2021,Morning,1,0,0,80,-5.5,1.1,1,-2.2,Frozen,0,0,1
Rat Activity,Staten Island,Feb,2021,Morning,1,0,0,80,-5.5,1.1,1,-2.2,Frozen,0,0,1
Passed,Bronx,Feb,2021,Morning,1,0,0,80,-5.5,1.1,0,-2.2,Frozen,0,0,1
Passed,Manhattan,Feb,2021,Afternoon,1,0,0,80,-5.5,1.1,0,-2.2,Frozen,0,0,1
Rat Activity,Brooklyn,Feb,2021,Morning,1,0,0,80,-5.5,1.1,1,-2.2,Frozen,0,0,1
Passed,Brooklyn,Feb,2021,Afternoon,1,0,0,80,-5.5,1.1,0,-2.2,Frozen,0,0,1
Passed,Bronx,Feb,2021,Afternoon,1,0,0,80,-5.5,1.1,0,-2.2,Frozen,0,0,1
Rat Activity,Queens,Feb,2021,Morning,1,0,0,80,-5.5,1.1,1,-2.2,Frozen,0,0,1
Rat Activity,Bronx,Feb,2021,Afternoon,1,0,0,80,-5.5,1.1,1,-2.2,Frozen,0,0,1
Passed,Queens,Feb,2021,Morning,1,0,0,80,-5.5,1.1,0,-2.2,Frozen,0,0,1
Passed,Staten Island,Feb,2021,Afternoon,1,0,0,80,-5.5,1.1,0,-2.2,Frozen,0,0,1
Passed,Queens,Feb,2021,Afternoon,1,0,0,80,-5.5,1.1,0,-2.2,Frozen,0,0,1
Rat Activity,Queens,Feb,2021,Afternoon,1,0,0,80,-5.5,1.1,1,-2.2,Frozen,0,0,1
Rat Activity,Manhattan,Feb,2021,Morning,1,11.4,81,50,-4.3,-1,1,-2.65,Frozen,1,1,1
Passed,Brooklyn,Feb,2021,Morning,1,11.4,81,50,-4.3,-1,0,-2.65,Frozen,1,1,1
Rat Activity,Brooklyn,Feb,2021,Morning,1,11.4,81,50,-4.3,-1,1,-2.65,Frozen,1,1,1
Passed,Bronx,Feb,2021,Morning,1,3.6,30,130,-2.1,0.6,0,-0.75,Frozen,1,1,1
Passed,Manhattan,Feb,2021,Afternoon,1,3.6,30,130,-2.1,0.6,0,-0.75,Frozen,1,1,1
Rat Activity,Brooklyn,Feb,2021,Morning,1,3.6,30,130,-2.1,0.6,1,-0.75,Frozen,1,1,1
Passed,Manhattan,Feb,2021,Morning,1,3.6,30,130,-2.1,0.6,0,-0.75,Frozen,1,1,1
Rat Activity,Bronx,Feb,2021,Morning,1,3.6,30,130,-2.1,0.6,1,-0.75,Frozen,1,1,1
Rat Activity,Manhattan,Feb,2021,Afternoon,1,3.6,30,130,-2.1,0.6,1,-0.75,Frozen,1,1,1
Rat Activity,Manhattan,Feb,2021,Morning,1,3.6,30,130,-2.1,0.6,1,-0.75,Frozen,1,1,1
Passed,Brooklyn,Feb,2021,Morning,1,3.6,30,130,-2.1,0.6,0,-0.75,Frozen,1,1,1
Rat Activity,Bronx,Feb,2021,Morning,1,3.3,10,360,-1,0.6,1,-0.2,Frozen,1,1,1
Passed,Bronx,Feb,2021,Morning,1,13.2,10,80,0,3.9,0,1.95,Cold,1,1,1
Passed,Manhattan,Feb,2021,Morning,1,13.2,10,80,0,3.9,0,1.95,Cold,1,1,1
Rat Activity,Brooklyn,Feb,2021,Morning,1,13.2,10,80,0,3.9,1,1.95,Cold,1,1,1
Passed,Brooklyn,Feb,2021,Afternoon,1,13.2,10,80,0,3.9,0,1.95,Cold,1,1,1
Passed,Brooklyn,Feb,2021,Morning,1,13.2,10,80,0,3.9,0,1.95,Cold,1,1,1
Rat Activity,Bronx,Feb,2021,Morning,1,13.2,10,80,0,3.9,1,1.95,Cold,1,1,1
Passed,Bronx,Feb,2021,Afternoon,1,13.2,10,80,0,3.9,0,1.95,Cold,1,1,1
Rat Activity,Manhattan,Feb,2021,Morning,1,13.2,10,80,0,3.9,1,1.95,Cold,1,1,1
Passed,Bronx,Feb,2021,Night,1,13.2,10,80,0,3.9,0,1.95,Cold,1,1,1
Rat Activity,Brooklyn,Feb,2021,Afternoon,1,13.2,10,80,0,3.9,1,1.95,Cold,1,1,1
Rat Activity,Manhattan,Feb,2021,Afternoon,1,13.2,10,80,0,3.9,1,1.95,Cold,1,1,1
Rat Activity,Bronx,Feb,2021,Afternoon,1,13.2,10,80,0,3.9,1,1.95,Cold,1,1,1
Passed,Queens,Feb,2021,Morning,1,13.2,10,80,0,3.9,0,1.95,Cold,1,1,1
Rat Activity,Staten Island,Feb,2021,Morning,1,13.2,10,80,0,3.9,1,1.95,Cold,1,1,1
Passed,Staten Island,Feb,2021,Morning,1,13.2,10,80,0,3.9,0,1.95,Cold,1,1,1
Passed,Manhattan,Feb,2021,Afternoon,1,13.2,10,80,0,3.9,0,1.95,Cold,1,1,1
Rat Activity,Bronx,Feb,2021,Morning,1,0.3,0,80,2.2,7.2,1,4.7,Cold,1,0,1
Rat Activity,Brooklyn,Feb,2021,Morning,1,0.3,0,80,2.2,7.2,1,4.7,Cold,1,0,1
Rat Activity,Manhattan,Feb,2021,Afternoon,1,0.3,0,80,2.2,7.2,1,4.7,Cold,1,0,1
Rat Activity,Manhattan,Feb,2021,Morning,1,0.3,0,80,2.2,7.2,1,4.7,Cold,1,0,1
Rat Activity,Bronx,Feb,2021,Afternoon,1,0.3,0,80,2.2,7.2,1,4.7,Cold,1,0,1
Passed,Staten Island,Feb,2021,Afternoon,1,0.3,0,80,2.2,7.2,0,4.7,Cold,1,0,1
Passed,Queens,Feb,2021,Morning,1,0.3,0,80,2.2,7.2,0,4.7,Cold,1,0,1
Passed,Manhattan,Feb,2021,Morning,1,0.3,0,80,2.2,7.2,0,4.7,Cold,1,0,1
Passed,Brooklyn,Feb,2021,Afternoon,1,0.3,0,80,2.2,7.2,0,4.7,Cold,1,0,1
Passed,Brooklyn,Feb,2021,Morning,1,0.3,0,80,2.2,7.2,0,4.7,Cold,1,0,1
Passed,Manhattan,Feb,2021,Afternoon,1,0.3,0,80,2.2,7.2,0,4.7,Cold,1,0,1
Passed,Bronx,Feb,2021,Morning,1,0.3,0,80,2.2,7.2,0,4.7,Cold,1,0,1
Rat Activity,Brooklyn,Feb,2021,Afternoon,1,0.3,0,80,2.2,7.2,1,4.7,Cold,1,0,1
Passed,Bronx,Feb,2021,Afternoon,1,0.3,0,80,2.2,7.2,0,4.7,Cold,1,0,1
Passed,Staten Island,Feb,2021,Morning,1,0.3,0,80,2.2,7.2,0,4.7,Cold,1,0,1
Passed,Queens,Feb,2021,Afternoon,1,0.3,0,80,2.2,7.2,0,4.7,Cold,1,0,1
Rat Activity,Queens,Feb,2021,Morning,1,0.3,0,80,2.2,7.2,1,4.7,Cold,1,0,1
Rat Activity,Manhattan,Feb,2021,Morning,1,0,0,50,3.9,12.2,1,8.049999999999999,Cold,0,0,1
Passed,Manhattan,Feb,2021,Morning,1,0,0,50,3.9,12.2,0,8.049999999999999,Cold,0,0,1
Rat Activity,Bronx,Feb,2021,Afternoon,1,0,0,50,3.9,12.2,1,8.049999999999999,Cold,0,0,1
Rat Activity,Brooklyn,Feb,2021,Morning,1,0,0,50,3.9,12.2,1,8.049999999999999,Cold,0,0,1
Rat Activity,Brooklyn,Feb,2021,Afternoon,1,0,0,50,3.9,12.2,1,8.049999999999999,Cold,0,0,1
Rat Activity,Bronx,Feb,2021,Morning,1,0,0,50,3.9,12.2,1,8.049999999999999,Cold,0,0,1
Passed,Brooklyn,Feb,2021,Morning,1,0,0,50,3.9,12.2,0,8.049999999999999,Cold,0,0,1
Passed,Brooklyn,Feb,2021,Afternoon,1,0,0,50,3.9,12.2,0,8.049999999999999,Cold,0,0,1
Passed,Manhattan,Feb,2021,Afternoon,1,0,0,50,3.9,12.2,0,8.049999999999999,Cold,0,0,1
Rat Activity,Manhattan,Feb,2021,Afternoon,1,0,0,50,3.9,12.2,1,8.049999999999999,Cold,0,0,1
Passed,Queens,Feb,2021,Morning,1,0,0,50,3.9,12.2,0,8.049999999999999,Cold,0,0,1
Passed,Bronx,Feb,2021,Morning,1,0,0,50,3.9,12.2,0,8.049999999999999,Cold,0,0,1
Passed,Bronx,Feb,2021,Afternoon,1,0,0,50,3.9,12.2,0,8.049999999999999,Cold,0,0,1
Rat Activity,Queens,Feb,2021,Morning,1,0,0,50,3.9,12.2,1,8.049999999999999,Cold,0,0,1
Passed,Staten Island,Feb,2021,Morning,1,0,0,50,3.9,12.2,0,8.049999999999999,Cold,0,0,1
Rat Activity,Staten Island,Feb,2021,Afternoon,1,0,0,50,3.9,12.2,1,8.049999999999999,Cold,0,0,1
Rat Activity,Brooklyn,Feb,2021,Morning,1,0,0,0,4.4,10,1,7.2,Cold,0,0,0
Passed,Bronx,Feb,2021,Morning,1,0,0,0,4.4,10,0,7.2,Cold,0,0,0
Passed,Bronx,Feb,2021,Afternoon,1,0,0,0,4.4,10,0,7.2,Cold,0,0,0
Rat Activity,Manhattan,Feb,2021,Morning,1,0,0,0,4.4,10,1,7.2,Cold,0,0,0
Rat Activity,Manhattan,Feb,2021,Afternoon,1,0,0,0,4.4,10,1,7.2,Cold,0,0,0
Passed,Staten Island,Feb,2021,Morning,1,0,0,0,4.4,10,0,7.2,Cold,0,0,0
Rat Activity,Brooklyn,Feb,2021,Afternoon,1,0,0,0,4.4,10,1,7.2,Cold,0,0,0
Passed,Manhattan,Feb,2021,Afternoon,1,0,0,0,4.4,10,0,7.2,Cold,0,0,0
Passed,Brooklyn,Feb,2021,Morning,1,0,0,0,4.4,10,0,7.2,Cold,0,0,0
Passed,Manhattan,Feb,2021,Morning,1,0,0,0,4.4,10,0,7.2,Cold,0,0,0
Passed,Staten Island,Feb,2021,Afternoon,1,0,0,0,4.4,10,0,7.2,Cold,0,0,0
Rat Activity,Bronx,Feb,2021,Afternoon,1,0,0,0,4.4,10,1,7.2,Cold,0,0,0
Passed,Manhattan,Feb,2021,Night,1,0,0,0,4.4,10,0,7.2,Cold,0,0,0
Rat Activity,Bronx,Feb,2021,Morning,1,0,0,0,4.4,10,1,7.2,Cold,0,0,0
Rat Activity,Queens,Feb,2021,Morning,1,0,0,0,0.6,7.2,1,3.9,Cold,0,0,0
Passed,Brooklyn,Feb,2021,Morning,1,0,0,0,0.6,7.2,0,3.9,Cold,0,0,0
Passed,Manhattan,Feb,2021,Morning,1,0,0,0,0.6,7.2,0,3.9,Cold,0,0,0
Rat Activity,Brooklyn,Feb,2021,Morning,1,0,0,0,0.6,7.2,1,3.9,Cold,0,0,0
Passed,Staten Island,Feb,2021,Morning,1,0,0,0,0.6,7.2,0,3.9,Cold,0,0,0
Rat Activity,Manhattan,Feb,2021,Afternoon,1,0,0,0,0.6,7.2,1,3.9,Cold,0,0,0
Passed,Brooklyn,Feb,2021,Afternoon,1,0,0,0,0.6,7.2,0,3.9,Cold,0,0,0
Rat Activity,Manhattan,Feb,2021,Morning,1,0,0,0,0.6,7.2,1,3.9,Cold,0,0,0
Rat Activity,Staten Island,Feb,2021,Morning,1,0,0,0,0.6,7.2,1,3.9,Cold,0,0,0
Passed,Manhattan,Feb,2021,Afternoon,1,0,0,0,0.6,7.2,0,3.9,Cold,0,0,0
Rat Activity,Brooklyn,Feb,2021,Afternoon,1,0,0,0,0.6,7.2,1,3.9,Cold,0,0,0
Passed,Queens,Feb,2021,Morning,1,0,0,0,0.6,7.2,0,3.9,Cold,0,0,0
Passed,Manhattan,Feb,2021,Afternoon,1,0.3,5,330,-1.6,2.8,0,0.5999999999999999,Cold,1,1,1
Rat Activity,Brooklyn,Feb,2021,Afternoon,1,0.3,5,330,-1.6,2.8,1,0.5999999999999999,Cold,1,1,1
Passed,Brooklyn,Feb,2021,Afternoon,1,0.3,5,330,-1.6,2.8,0,0.5999999999999999,Cold,1,1,1
Passed,Manhattan,Feb,2021,Morning,1,0.3,5,330,-1.6,2.8,0,0.5999999999999999,Cold,1,1,1
Rat Activity,Manhattan,Feb,2021,Afternoon,1,0.3,5,330,-1.6,2.8,1,0.5999999999999999,Cold,1,1,1
Passed,Bronx,Feb,2021,Afternoon,1,0.3,5,330,-1.6,2.8,0,0.5999999999999999,Cold,1,1,1
Rat Activity,Manhattan,Feb,2021,Morning,1,0.3,5,330,-1.6,2.8,1,0.5999999999999999,Cold,1,1,1
Rat Activity,Bronx,Feb,2021,Afternoon,1,0.3,5,330,-1.6,2.8,1,0.5999999999999999,Cold,1,1,1
Passed,Manhattan,Feb,2021,Morning,1,0,0,280,-0.5,6.1,0,2.8,Cold,0,0,1
Passed,Manhattan,Feb,2021,Afternoon,1,0,0,280,-0.5,6.1,0,2.8,Cold,0,0,1
Passed,Bronx,Feb,2021,Morning,1,0,0,280,-0.5,6.1,0,2.8,Cold,0,0,1
Passed,Queens,Feb,2021,Morning,1,0,0,280,-0.5,6.1,0,2.8,Cold,0,0,1
Passed,Brooklyn,Feb,2021,Afternoon,1,0,0,280,-0.5,6.1,0,2.8,Cold,0,0,1
Passed,Queens,Feb,2021,Afternoon,1,0,0,280,-0.5,6.1,0,2.8,Cold,0,0,1
Rat Activity,Manhattan,Feb,2021,Morning,1,0,0,280,-0.5,6.1,1,2.8,Cold,0,0,1
Passed,Brooklyn,Feb,2021,Morning,1,0,0,280,-0.5,6.1,0,2.8,Cold,0,0,1
Rat Activity,Manhattan,Feb,2021,Afternoon,1,0,0,280,-0.5,6.1,1,2.8,Cold,0,0,1
Passed,Bronx,Feb,2021,Afternoon,1,0,0,280,-0.5,6.1,0,2.8,Cold,0,0,1
Rat Activity,Brooklyn,Feb,2021,Morning,1,0,0,280,-0.5,6.1,1,2.8,Cold,0,0,1
Rat Activity,Bronx,Feb,2021,Morning,1,0,0,280,-0.5,6.1,1,2.8,Cold,0,0,1
Rat Activity,Brooklyn,Feb,2021,Afternoon,1,0,0,280,-0.5,6.1,1,2.8,Cold,0,0,1
Rat Activity,Queens,Feb,2021,Morning,1,0,0,280,-0.5,6.1,1,2.8,Cold,0,0,1
Rat Activity,Queens,Feb,2021,Afternoon,1,0,0,280,-0.5,6.1,1,2.8,Cold,0,0,1
Passed,Manhattan,Feb,2021,Morning,1,1.8,0,230,2.8,8.3,0,5.550000000000001,Cold,1,0,1
Rat Activity,Brooklyn,Feb,2021,Morning,1,1.8,0,230,2.8,8.3,1,5.550000000000001,Cold,1,0,1
Passed,Brooklyn,Feb,2021,Morning,1,1.8,0,230,2.8,8.3,0,5.550000000000001,Cold,1,0,1
Passed,Manhattan,Feb,2021,Afternoon,1,1.8,0,230,2.8,8.3,0,5.550000000000001,Cold,1,0,1
